Sale_ID,Date,Customer_ID,Bike_Model,Category,Price,Quantity,Discount,Store_Location,Salesperson_ID,Payment_Method,Channel,Customer_Age,Customer_Gender,Sale_Amount,Commission
7365,9/8/2020,1304.0,Electric Bike,Electric,2819.4,1.0,yes,San Antonio,182,Debit Card,Store,24.0,Male,2819.4,140.97
7366,12/28/2020,1205.0,Mountain Bike,Off Road,3083.45,5.0,yes,Chicago,350,Apple Pay,Online,61.0,Female,15417.25,770.8625000000001
7367,1/4/2020,5149.0,Road Bike,Road,3483.55,2.0,yes,Houston,388,PayPal,Online,43.0,Male,6967.1,348.355
7368,9/12/2023,1670.0,Cruiser,Off Road,669.13,1.0,no,San Antonio,707,Credit Card,Online,35.0,Female,669.13,33.4565
7369,5/28/2022,4549.0,Electric Bike,Electric,4407.27,1.0,yes,Chicago,257,Debit Card,Store,55.0,Male,4407.27,220.36350000000004
7370,3/1/2023,6491.0,Cruiser,Off Road,4683.31,5.0,yes,Houston,363,Credit Card,Online,19.0,Male,23416.550000000003,1170.8275
7371,10/27/2021,7745.0,Cruiser,Off Road,4980.65,5.0,yes,Chicago,795,Google Pay,Online,55.0,Female,24903.25,1245.1625000000001
7372,8/10/2021,1166.0,Cruiser,Off Road,4775.01,2.0,yes,Philadelphia,515,Credit Card,Online,54.0,Female,9550.02,477.50100000000003
7373,7/13/2023,7416.0,Mountain Bike,Off Road,2685.25,2.0,no,Phoenix,382,PayPal,Online,30.0,Female,5370.5,268.52500000000003
7374,4/5/2023,8398.0,BMX,Off Road,1715.04,4.0,no,San Antonio,825,Apple Pay,Online,65.0,Male,6860.16,343.00800000000004
7375,3/23/2023,8583.0,Road Bike,Road,4522.1,4.0,yes,Phoenix,305,Apple Pay,Online,56.0,Female,18088.4,904.4200000000001
7376,5/28/2021,5051.0,Electric Bike,Electric,2489.1,5.0,no,Phoenix,198,Debit Card,Store,65.0,Male,12445.5,622.2750000000001
7377,9/22/2023,5421.0,Cruiser,Off Road,1680.74,5.0,no,Los Angeles,395,Cash,Store,18.0,Female,8403.7,420.18500000000006
7378,12/5/2021,3315.0,Hybrid Bike,Hybrid,764.52,4.0,yes,Los Angeles,169,Apple Pay,Online,69.0,Male,3058.08,152.904
7379,12/26/2023,8011.0,Mountain Bike,Off Road,3402.2,5.0,yes,San Antonio,113,PayPal,Online,62.0,Male,17011.0,850.5500000000001
7380,4/10/2022,1941.0,Electric Bike,Electric,1140.06,1.0,no ,New York,945,Cash,Store,59.0,Male,1140.06,57.003
7381,5/19/2023,6850.0,Electric Bike,Electric,524.71,4.0,yes,Los Angeles,698,Cash,Store,50.0,Female,2098.84,104.94200000000001
7382,8/31/2021,1081.0,Cruiser,Off Road,4581.43,2.0,yes,Phoenix,318,Google Pay,Online,27.0,Male,9162.86,458.14300000000003
7383,4/1/2022,3444.0,BMX,Off Road,4249.44,2.0,yes,Los Angeles,863,Cash,Store,38.0,Female,8498.88,424.94399999999996
7384,6/14/2023,6939.0,Road Bike,Road,597.64,2.0,no,San Antonio,634,Debit Card,Store,54.0,Male,1195.28,59.764
7385,2/27/2021,2983.0,Cruiser,Off Road,589.99,1.0,yes,Houston,671,Debit Card,Store,43.0,Male,589.99,29.4995
7386,1/23/2021,7079.0,Electric Bike,Electric,1445.18,1.0,yes,Phoenix,198,Google Pay,Online,25.0,Female,1445.18,72.259
7387,10/11/2021,2650.0,Folding Bike,Road,3901.98,3.0,yes,Los Angeles,914,Debit Card,Store,35.0,Male,11705.94,585.297
7388,3/14/2024,7044.0,Road Bike,Road,2120.19,3.0,yes,Houston,649,Cash,Store,29.0,Female,6360.57,318.0285
7389,10/13/2022,3910.0,Electric Bike,Electric,304.71,3.0,no,Philadelphia,833,Google Pay,Online,25.0,Male,914.1299999999999,45.7065
7390,7/20/2023,7812.0,Mountain Bike,Off Road,1878.91,3.0,no,New York,506,Google Pay,Online,55.0,Male,5636.7300000000005,281.83650000000006
7391,8/17/2024,9581.0,Road Bike,Road,2262.29,1.0,yes,Houston,175,Debit Card,Store,30.0,Male,2262.29,113.1145
7392,7/11/2023,9657.0,Hybrid Bike,Hybrid,1917.04,1.0,no,Phoenix,114,PayPal,Online,39.0,Male,1917.04,95.852
7393,3/20/2022,3902.0,Road Bike,Road,1399.0,3.0,no,Philadelphia,693,Debit Card,Store,61.0,Male,4197.0,209.85000000000002
7394,9/25/2023,5542.0,Cruiser,Off Road,1840.9,5.0,yes,Philadelphia,315,Apple Pay,Online,68.0,Male,9204.5,460.225
7395,1/29/2022,6122.0,Cruiser,Off Road,2622.85,3.0,yes,Philadelphia,668,Apple Pay,Online,49.0,Female,7868.549999999999,393.4275
7396,9/23/2020,2598.0,Hybrid Bike,Hybrid,4443.97,1.0,no ,San Antonio,937,Debit Card,Store,51.0,Female,4443.97,222.19850000000002
7397,1/24/2023,4496.0,Folding Bike,Road,1465.25,4.0,yes,Philadelphia,145,Debit Card,Store,43.0,Female,5861.0,293.05
7398,5/5/2022,3790.0,Folding Bike,Road,3595.01,1.0,yes,Los Angeles,441,PayPal,Online,60.0,Male,3595.01,179.75050000000002
7399,11/10/2023,4584.0,Road Bike,Road,1438.28,4.0,yes,Houston,447,Google Pay,Online,62.0,Male,5753.12,287.656
7400,3/13/2022,4720.0,Cruiser,Off Road,282.76,1.0,no,Houston,356,Credit Card,Online,32.0,Male,282.76,14.138
7401,2/10/2023,9587.0,Electric Bike,Electric,2585.9,4.0,yes,Chicago,210,Cash,Store,50.0,Male,10343.6,517.1800000000001
7402,2/8/2021,4020.0,BMX,Off Road,4653.91,1.0,yes,Chicago,696,Apple Pay,Online,32.0,Male,4653.91,232.6955
7403,12/11/2020,2753.0,Road Bike,Road,4752.42,5.0,yes,Chicago,937,Credit Card,Online,52.0,Male,23762.1,1188.105
7404,5/29/2022,6668.0,Electric Bike,Electric,390.99,1.0,yes,Philadelphia,649,Debit Card,Store,28.0,Male,390.99,19.549500000000002
7405,3/26/2020,7912.0,BMX,Off Road,875.67,2.0,no,Chicago,661,PayPal,Online,33.0,Male,1751.34,87.56700000000001
7406,1/21/2024,2711.0,Cruiser,Off Road,2917.32,2.0,no,Chicago,121,Apple Pay,Online,59.0,Female,5834.64,291.732
7407,1/13/2022,5839.0,Road Bike,Road,393.08,4.0,yes,New York,218,PayPal,Online,40.0,Male,1572.32,78.616
7408,2/18/2021,3392.0,Folding Bike,Road,205.14,2.0,no,New York,809,Google Pay,Online,32.0,Female,410.28,20.514
7409,8/28/2022,2197.0,Mountain Bike,Off Road,997.24,2.0,no,Chicago,204,Credit Card,Online,22.0,Female,1994.48,99.724
7410,9/22/2022,6604.0,BMX,Off Road,1942.51,1.0,yes,Philadelphia,122,Debit Card,Store,59.0,Male,1942.51,97.1255
7411,7/21/2024,6751.0,Mountain Bike,Off Road,1719.73,3.0,yes,Houston,692,PayPal,Online,37.0,Female,5159.1900000000005,257.95950000000005
7412,3/10/2021,8963.0,Road Bike,Road,4031.82,4.0,no ,Philadelphia,555,Apple Pay,Online,29.0,Male,16127.28,806.364
7413,2/13/2024,2219.0,Road Bike,Road,2450.97,2.0,yes,Houston,957,Cash,Store,60.0,Male,4901.94,245.09699999999998
7414,4/8/2024,3460.0,Road Bike,Road,4263.97,2.0,yes,Chicago,790,Google Pay,Online,63.0,Female,8527.94,426.39700000000005
7415,10/22/2021,9684.0,Electric Bike,Electric,2701.65,3.0,yes,Houston,510,Apple Pay,Online,44.0,Male,8104.950000000001,405.24750000000006
7416,2/1/2021,3808.0,Road Bike,Road,1285.11,1.0,no,Philadelphia,632,Credit Card,Online,47.0,Female,1285.11,64.2555
7417,6/28/2023,3865.0,Cruiser,Off Road,3505.92,4.0,yes,Los Angeles,873,Debit Card,Store,41.0,Male,14023.68,701.1840000000001
7418,4/1/2022,8346.0,Mountain Bike,Off Road,1532.41,3.0,yes,Philadelphia,974,Cash,Store,43.0,Female,4597.2300000000005,229.86150000000004
7419,4/19/2024,5088.0,Mountain Bike,Off Road,4020.91,4.0,yes,Phoenix,195,Apple Pay,Online,37.0,Male,16083.64,804.182
7420,1/30/2022,7795.0,Mountain Bike,Off Road,272.0,4.0,yes,Los Angeles,150,Credit Card,Online,58.0,Male,1088.0,54.400000000000006
7421,7/9/2021,1778.0,Mountain Bike,Off Road,2317.67,2.0,no,Philadelphia,218,PayPal,Online,24.0,Male,4635.34,231.76700000000002
7422,10/8/2022,3036.0,Electric Bike,Electric,1475.74,4.0,no,Philadelphia,982,Debit Card,Store,20.0,Male,5902.96,295.148
7423,11/23/2023,4708.0,Cruiser,Off Road,219.1,4.0,yes,Los Angeles,296,Debit Card,Store,56.0,Male,876.4,43.82
7424,5/15/2023,6870.0,Road Bike,Road,4926.82,3.0,no,Philadelphia,463,Google Pay,Online,61.0,Female,14780.46,739.023
7425,5/19/2024,9650.0,Hybrid Bike,Hybrid,4229.57,5.0,no,Philadelphia,606,Credit Card,Online,65.0,Female,21147.85,1057.3925
7426,1/29/2022,6358.0,Mountain Bike,Off Road,3307.42,5.0,yes,Chicago,246,Credit Card,Online,22.0,Male,16537.1,826.855
7427,2/22/2023,7796.0,Folding Bike,Road,3570.85,5.0,yes,Los Angeles,808,Apple Pay,Online,27.0,Female,17854.25,892.7125000000001
7428,7/29/2022,4078.0,Mountain Bike,Off Road,2464.6,2.0,no ,Los Angeles,612,Apple Pay,Online,39.0,Female,4929.2,246.46
7429,4/25/2020,9912.0,Electric Bike,Electric,4660.4,4.0,yes,Los Angeles,421,Debit Card,Store,63.0,Female,18641.6,932.0799999999999
7430,4/10/2022,6346.0,Cruiser,Off Road,2141.87,2.0,yes,Phoenix,504,Credit Card,Online,24.0,Male,4283.74,214.187
7431,1/29/2023,1977.0,Hybrid Bike,Hybrid,1739.62,5.0,yes,Philadelphia,990,Apple Pay,Online,44.0,Female,8698.099999999999,434.905
7432,3/21/2021,6805.0,BMX,Off Road,924.37,1.0,no,Los Angeles,698,Apple Pay,Online,51.0,Male,924.37,46.218500000000006
7433,7/25/2020,3772.0,Hybrid Bike,Hybrid,1459.59,1.0,yes,San Antonio,718,Debit Card,Store,38.0,Male,1459.59,72.9795
7434,11/6/2023,8821.0,Electric Bike,Electric,200.09,3.0,yes,New York,126,Apple Pay,Online,51.0,Female,600.27,30.0135
7435,8/17/2020,8443.0,Mountain Bike,Off Road,2381.69,3.0,yes,San Antonio,409,Cash,Store,48.0,Male,7145.07,357.25350000000003
7436,5/23/2023,9178.0,Electric Bike,Electric,2721.81,1.0,yes,Los Angeles,546,Cash,Store,24.0,Female,2721.81,136.0905
7437,3/20/2020,4235.0,Road Bike,Road,2988.06,3.0,no,Philadelphia,915,Google Pay,Online,40.0,Female,8964.18,448.20900000000006
7438,10/16/2021,3064.0,Mountain Bike,Off Road,1427.54,2.0,no,San Antonio,744,Google Pay,Online,60.0,Female,2855.08,142.754
7439,9/3/2024,4032.0,BMX,Off Road,1134.69,2.0,yes,Los Angeles,202,Credit Card,Online,26.0,Male,2269.38,113.46900000000001
7440,7/21/2020,3632.0,Cruiser,Off Road,1085.44,2.0,no,Houston,817,Google Pay,Online,70.0,Male,2170.88,108.54400000000001
7441,1/31/2022,9898.0,BMX,Off Road,415.04,3.0,no,New York,180,Apple Pay,Online,35.0,Female,1245.1200000000001,62.25600000000001
7442,12/6/2021,4139.0,Folding Bike,Road,397.53,1.0,yes,San Antonio,328,Credit Card,Online,53.0,Female,397.53,19.8765
7443,3/10/2023,8539.0,Road Bike,Road,3212.63,4.0,yes,New York,910,Apple Pay,Online,65.0,Male,12850.52,642.5260000000001
7444,10/13/2022,5152.0,Hybrid Bike,Hybrid,2904.82,5.0,no ,Phoenix,688,Credit Card,Online,28.0,Female,14524.1,726.205
7445,5/26/2024,5297.0,Folding Bike,Road,3829.9,3.0,yes,Phoenix,206,Google Pay,Online,50.0,Male,11489.7,574.485
7446,4/8/2023,9503.0,Hybrid Bike,Hybrid,2691.69,4.0,yes,Houston,225,Google Pay,Online,23.0,Female,10766.76,538.3380000000001
7447,6/26/2020,6132.0,Hybrid Bike,Hybrid,3903.98,4.0,yes,New York,898,Google Pay,Online,38.0,Male,15615.92,780.796
7448,10/2/2022,3688.0,Folding Bike,Road,1662.4,5.0,no,San Antonio,194,Cash,Store,65.0,Male,8312.0,415.6
7449,4/9/2023,1150.0,BMX,Off Road,2686.33,4.0,yes,Chicago,128,Credit Card,Online,67.0,Female,10745.32,537.266
7450,4/24/2022,9654.0,BMX,Off Road,1451.6,5.0,yes,Phoenix,173,Apple Pay,Online,47.0,Male,7258.0,362.90000000000003
7451,4/18/2020,8595.0,Electric Bike,Electric,3905.66,3.0,yes,Philadelphia,812,Apple Pay,Online,42.0,Female,11716.98,585.849
7452,1/9/2022,8255.0,Cruiser,Off Road,4913.48,2.0,yes,Philadelphia,762,Cash,Store,59.0,Male,9826.96,491.34799999999996
7453,8/3/2023,7564.0,Hybrid Bike,Hybrid,1650.11,2.0,no,Los Angeles,569,Apple Pay,Online,62.0,Male,3300.22,165.011
7454,2/25/2024,5371.0,Cruiser,Off Road,4360.41,4.0,no,San Antonio,409,Apple Pay,Online,37.0,Female,17441.64,872.082
7455,10/1/2020,1187.0,Road Bike,Road,3461.93,3.0,yes,Phoenix,959,Debit Card,Store,19.0,Female,10385.789999999999,519.2895
7456,9/23/2021,4753.0,Cruiser,Off Road,2621.32,4.0,no,Houston,129,PayPal,Online,61.0,Male,10485.28,524.264
7457,9/29/2023,3315.0,Folding Bike,Road,2673.44,3.0,no,Phoenix,519,Cash,Store,20.0,Male,8020.32,401.016
7458,1/22/2020,8978.0,Folding Bike,Road,4646.18,4.0,yes,Chicago,711,Cash,Store,28.0,Female,18584.72,929.2360000000001
7459,2/4/2020,1949.0,Folding Bike,Road,3694.97,4.0,yes,Philadelphia,266,PayPal,Online,33.0,Male,14779.88,738.994
7460,7/26/2021,7265.0,BMX,Off Road,748.46,3.0,no ,New York,184,Debit Card,Store,44.0,Female,2245.38,112.269
7461,5/1/2022,3913.0,Mountain Bike,Off Road,4301.99,2.0,yes,Philadelphia,501,PayPal,Online,39.0,Female,8603.98,430.199
7462,6/3/2024,8464.0,Hybrid Bike,Hybrid,1178.64,3.0,yes,Los Angeles,317,PayPal,Online,19.0,Male,3535.92,176.79600000000002
7463,6/3/2024,3507.0,Hybrid Bike,Hybrid,957.46,2.0,yes,Phoenix,673,PayPal,Online,38.0,Male,1914.92,95.74600000000001
7464,7/28/2021,4585.0,Cruiser,Off Road,4629.89,4.0,no,Chicago,912,Cash,Store,44.0,Male,18519.56,925.9780000000001
7465,8/2/2024,7800.0,Mountain Bike,Off Road,2287.87,3.0,yes,Philadelphia,986,Apple Pay,Online,41.0,Female,6863.61,343.1805
7466,5/15/2020,5576.0,Mountain Bike,Off Road,578.98,3.0,yes,San Antonio,247,PayPal,Online,24.0,Male,1736.94,86.84700000000001
7467,2/19/2023,9645.0,Hybrid Bike,Hybrid,3646.53,2.0,yes,Philadelphia,181,Apple Pay,Online,33.0,Female,7293.06,364.653
7468,9/13/2020,3581.0,Folding Bike,Road,3201.99,2.0,yes,San Antonio,987,PayPal,Online,27.0,Female,6403.98,320.199
7469,3/4/2020,1440.0,Folding Bike,Road,1908.07,5.0,no,San Antonio,944,Cash,Store,42.0,Female,9540.35,477.01750000000004
7470,5/5/2024,1120.0,Cruiser,Off Road,4756.25,4.0,no,Phoenix,182,Google Pay,Online,37.0,Female,19025.0,951.25
7471,5/20/2022,2510.0,Hybrid Bike,Hybrid,983.4,1.0,yes,Houston,220,Debit Card,Store,42.0,Male,983.4,49.17
7472,9/29/2021,7761.0,Cruiser,Off Road,2460.24,4.0,no,Houston,619,Google Pay,Online,63.0,Male,9840.96,492.048
7473,1/8/2020,5798.0,Electric Bike,Electric,549.27,3.0,no,Houston,992,PayPal,Online,45.0,Female,1647.81,82.3905
7474,2/19/2020,3836.0,Mountain Bike,Off Road,4129.38,5.0,yes,Houston,500,Google Pay,Online,37.0,Female,20646.9,1032.345
7475,7/22/2023,5295.0,Folding Bike,Road,2094.49,4.0,yes,Los Angeles,915,Google Pay,Online,31.0,Male,8377.96,418.89799999999997
7476,1/28/2020,2765.0,Electric Bike,Electric,1027.38,4.0,no ,Chicago,659,Cash,Store,67.0,Female,4109.52,205.47600000000003
7477,3/27/2023,8179.0,Folding Bike,Road,4760.64,1.0,yes,Chicago,656,Apple Pay,Online,22.0,Female,4760.64,238.03200000000004
7478,9/18/2020,6053.0,Hybrid Bike,Hybrid,878.95,5.0,yes,Phoenix,463,Apple Pay,Online,55.0,Female,4394.75,219.7375
7479,8/8/2022,2659.0,Electric Bike,Electric,4972.53,4.0,yes,Chicago,494,PayPal,Online,26.0,Male,19890.12,994.506
7480,4/3/2024,6307.0,Electric Bike,Electric,2141.76,3.0,no,Chicago,928,Apple Pay,Online,53.0,Female,6425.280000000001,321.26400000000007
7481,5/21/2023,2458.0,Cruiser,Off Road,3968.01,3.0,yes,Los Angeles,874,PayPal,Online,37.0,Male,11904.03,595.2015
7482,3/5/2022,1835.0,Electric Bike,Electric,2113.5,4.0,yes,San Antonio,470,Cash,Store,25.0,Female,8454.0,422.70000000000005
7483,5/28/2022,7115.0,Mountain Bike,Off Road,3946.95,1.0,yes,Houston,384,Debit Card,Store,51.0,Female,3946.95,197.3475
7484,3/15/2022,1833.0,Folding Bike,Road,657.41,5.0,yes,San Antonio,924,Debit Card,Store,30.0,Male,3287.0499999999997,164.3525
7485,2/4/2021,4839.0,Road Bike,Road,4928.54,4.0,no,Phoenix,208,Credit Card,Online,65.0,Female,19714.16,985.7080000000001
7486,9/9/2020,7081.0,Road Bike,Road,1699.2,3.0,no,Los Angeles,391,Cash,Store,43.0,Male,5097.6,254.88000000000002
7487,3/13/2023,6903.0,BMX,Off Road,804.77,1.0,yes,Los Angeles,538,Credit Card,Online,19.0,Female,804.77,40.2385
7488,7/5/2021,2967.0,Cruiser,Off Road,3673.93,3.0,no,Philadelphia,536,Apple Pay,Online,63.0,Female,11021.789999999999,551.0894999999999
7489,2/20/2020,2618.0,Hybrid Bike,Hybrid,2957.73,4.0,no,San Antonio,860,Debit Card,Store,43.0,Male,11830.92,591.546
7490,9/23/2021,3978.0,Folding Bike,Road,4470.89,2.0,yes,Houston,655,Debit Card,Store,50.0,Male,8941.78,447.08900000000006
7491,8/30/2023,9979.0,Hybrid Bike,Hybrid,2144.56,1.0,yes,San Antonio,545,Credit Card,Online,69.0,Male,2144.56,107.22800000000001
7492,9/9/2023,4814.0,Folding Bike,Road,2164.62,5.0,no ,Chicago,355,Debit Card,Store,39.0,Female,10823.099999999999,541.155
7493,8/21/2021,4775.0,BMX,Off Road,3635.37,3.0,yes,New York,174,Credit Card,Online,67.0,Male,10906.11,545.3055
7494,7/20/2021,2427.0,BMX,Off Road,210.92,2.0,yes,Chicago,371,Google Pay,Online,25.0,Female,421.84,21.092
7495,3/6/2021,9308.0,Cruiser,Off Road,285.35,2.0,yes,San Antonio,722,Google Pay,Online,43.0,Male,570.7,28.535000000000004
7496,11/8/2023,3561.0,Hybrid Bike,Hybrid,2295.51,5.0,no,Phoenix,910,Cash,Store,21.0,Female,11477.550000000001,573.8775
7497,6/21/2021,3716.0,Folding Bike,Road,3711.46,1.0,yes,Philadelphia,708,Apple Pay,Online,24.0,Female,3711.46,185.573
7498,3/20/2024,1417.0,BMX,Off Road,299.49,3.0,yes,Houston,716,PayPal,Online,47.0,Female,898.47,44.923500000000004
7499,8/4/2020,3278.0,Folding Bike,Road,4613.43,5.0,yes,San Antonio,332,Apple Pay,Online,55.0,Female,23067.15,1153.3575
7500,7/13/2023,3674.0,Electric Bike,Electric,1984.06,4.0,yes,New York,904,Google Pay,Online,38.0,Male,7936.24,396.812
7501,5/14/2020,4854.0,Folding Bike,Road,2370.35,2.0,no,New York,740,Debit Card,Store,67.0,Male,4740.7,237.035
7502,5/1/2022,9621.0,Road Bike,Road,4137.95,1.0,no,New York,466,Google Pay,Online,56.0,Female,4137.95,206.8975
7503,5/18/2021,1747.0,Cruiser,Off Road,428.31,4.0,yes,Philadelphia,142,Debit Card,Store,53.0,Female,1713.24,85.662
7504,1/2/2023,7819.0,Road Bike,Road,2686.39,3.0,no,San Antonio,240,Credit Card,Online,65.0,Female,8059.17,402.9585
7505,9/29/2022,4638.0,Road Bike,Road,2003.73,1.0,no,Chicago,235,Cash,Store,60.0,Male,2003.73,100.18650000000001
7506,4/9/2024,8382.0,Folding Bike,Road,4548.13,2.0,yes,Chicago,110,PayPal,Online,68.0,Female,9096.26,454.81300000000005
7507,12/3/2023,4509.0,Hybrid Bike,Hybrid,3695.99,1.0,yes,Phoenix,132,Apple Pay,Online,23.0,Male,3695.99,184.7995
7508,1/5/2024,6664.0,Cruiser,Off Road,859.39,5.0,no ,San Antonio,948,Apple Pay,Online,38.0,Male,4296.95,214.8475
7509,8/8/2022,6983.0,Folding Bike,Road,2207.48,3.0,yes,Chicago,313,Google Pay,Online,34.0,Male,6622.4400000000005,331.12200000000007
7510,9/29/2021,5135.0,Mountain Bike,Off Road,2708.4,1.0,yes,Chicago,686,Credit Card,Online,55.0,Female,2708.4,135.42000000000002
7511,10/16/2023,6836.0,Mountain Bike,Off Road,1298.05,5.0,yes,New York,515,Google Pay,Online,38.0,Female,6490.25,324.51250000000005
7512,1/30/2021,6636.0,Cruiser,Off Road,1992.04,4.0,no,Los Angeles,230,Credit Card,Online,62.0,Male,7968.16,398.408
7513,3/5/2020,1573.0,Cruiser,Off Road,4319.78,1.0,yes,Philadelphia,788,Debit Card,Store,67.0,Female,4319.78,215.989
7514,12/31/2020,8452.0,Hybrid Bike,Hybrid,1342.29,3.0,yes,Phoenix,285,Google Pay,Online,68.0,Female,4026.87,201.3435
7515,5/7/2023,5465.0,Cruiser,Off Road,3116.35,1.0,yes,New York,881,Apple Pay,Online,24.0,Female,3116.35,155.8175
7516,10/21/2020,3382.0,Cruiser,Off Road,4565.21,3.0,yes,Los Angeles,259,Google Pay,Online,24.0,Female,13695.630000000001,684.7815
7517,1/13/2022,1894.0,Cruiser,Off Road,3621.24,1.0,no,San Antonio,978,Credit Card,Online,60.0,Male,3621.24,181.062
7518,4/23/2021,8402.0,Hybrid Bike,Hybrid,4221.62,2.0,no,New York,602,Apple Pay,Online,55.0,Female,8443.24,422.16200000000003
7519,11/27/2020,3670.0,BMX,Off Road,3879.73,1.0,yes,San Antonio,623,Credit Card,Online,35.0,Male,3879.73,193.9865
7520,6/18/2023,6247.0,BMX,Off Road,2169.39,4.0,no,Phoenix,116,PayPal,Online,25.0,Male,8677.56,433.878
7521,1/2/2024,4346.0,Folding Bike,Road,2788.06,4.0,no,New York,697,Google Pay,Online,63.0,Female,11152.24,557.612
7522,3/19/2024,6580.0,Hybrid Bike,Hybrid,411.68,4.0,yes,Phoenix,614,PayPal,Online,42.0,Male,1646.72,82.33600000000001
7523,1/26/2021,3406.0,Cruiser,Off Road,1609.94,3.0,yes,San Antonio,163,Cash,Store,49.0,Female,4829.82,241.49099999999999
7524,1/25/2020,7822.0,Road Bike,Road,2978.23,1.0,no ,New York,802,Apple Pay,Online,31.0,Female,2978.23,148.91150000000002
7525,7/9/2023,9566.0,BMX,Off Road,577.97,3.0,yes,Phoenix,569,Apple Pay,Online,19.0,Female,1733.91,86.69550000000001
7526,6/7/2024,7137.0,Folding Bike,Road,3351.82,2.0,yes,Chicago,447,Debit Card,Store,63.0,Male,6703.64,335.182
7527,9/4/2022,4263.0,BMX,Off Road,620.51,2.0,yes,Chicago,549,Cash,Store,41.0,Male,1241.02,62.051
7528,11/2/2023,6221.0,Electric Bike,Electric,4651.41,5.0,no,Los Angeles,926,Credit Card,Online,47.0,Female,23257.05,1162.8525
7529,9/20/2024,8603.0,Electric Bike,Electric,3611.88,1.0,yes,Phoenix,550,Google Pay,Online,26.0,Female,3611.88,180.59400000000002
7530,6/27/2022,3777.0,Hybrid Bike,Hybrid,4112.04,1.0,yes,Chicago,807,Google Pay,Online,44.0,Male,4112.04,205.602
7531,12/21/2022,7917.0,Cruiser,Off Road,1300.48,1.0,yes,Houston,269,Cash,Store,53.0,Male,1300.48,65.024
7532,10/5/2023,3962.0,Electric Bike,Electric,2489.6,1.0,yes,Philadelphia,204,Google Pay,Online,45.0,Female,2489.6,124.48
7533,12/2/2023,8118.0,BMX,Off Road,3291.75,5.0,no,Los Angeles,726,Credit Card,Online,69.0,Male,16458.75,822.9375
7534,11/2/2022,8657.0,Mountain Bike,Off Road,4783.71,2.0,no,Chicago,356,Debit Card,Store,21.0,Male,9567.42,478.37100000000004
7535,2/28/2020,9590.0,BMX,Off Road,3620.46,1.0,yes,Chicago,967,Google Pay,Online,50.0,Female,3620.46,181.02300000000002
7536,9/16/2024,6907.0,BMX,Off Road,2158.79,5.0,no,Houston,787,Debit Card,Store,22.0,Female,10793.95,539.6975000000001
7537,6/19/2022,2934.0,BMX,Off Road,433.06,5.0,no,San Antonio,165,Credit Card,Online,49.0,Male,2165.3,108.26500000000001
7538,10/17/2021,9638.0,Electric Bike,Electric,2859.48,5.0,yes,Houston,163,Google Pay,Online,24.0,Female,14297.4,714.87
7539,3/22/2023,5857.0,BMX,Off Road,4822.81,4.0,yes,Chicago,717,PayPal,Online,20.0,Male,19291.24,964.5620000000001
7540,5/24/2022,4331.0,Mountain Bike,Off Road,3486.86,2.0,no ,Chicago,783,PayPal,Online,50.0,Male,6973.72,348.68600000000004
7541,6/26/2020,9689.0,Road Bike,Road,509.95,5.0,yes,Los Angeles,855,Credit Card,Online,43.0,Female,2549.75,127.48750000000001
7542,4/6/2020,5717.0,Hybrid Bike,Hybrid,2407.41,2.0,yes,Phoenix,922,Apple Pay,Online,43.0,Male,4814.82,240.74099999999999
7543,11/15/2022,2259.0,Folding Bike,Road,4704.99,5.0,yes,Philadelphia,465,Debit Card,Store,54.0,Female,23524.949999999997,1176.2475
7544,7/2/2020,3561.0,Cruiser,Off Road,4462.92,4.0,no,San Antonio,949,Credit Card,Online,32.0,Male,17851.68,892.5840000000001
7545,8/10/2024,9240.0,Hybrid Bike,Hybrid,1522.52,2.0,yes,Philadelphia,601,Google Pay,Online,43.0,Female,3045.04,152.252
7546,3/27/2020,5360.0,Road Bike,Road,1880.42,3.0,yes,Houston,275,Cash,Store,46.0,Male,5641.26,282.06300000000005
7547,11/7/2023,4946.0,BMX,Off Road,743.04,4.0,yes,Los Angeles,342,Apple Pay,Online,39.0,Female,2972.16,148.608
7548,4/29/2022,5730.0,BMX,Off Road,1959.18,3.0,yes,Philadelphia,403,PayPal,Online,49.0,Female,5877.54,293.877
7549,12/14/2021,7818.0,Cruiser,Off Road,1743.8,1.0,no,Houston,605,Google Pay,Online,34.0,Female,1743.8,87.19
7550,6/23/2021,2305.0,BMX,Off Road,1765.44,1.0,no,Los Angeles,548,PayPal,Online,51.0,Male,1765.44,88.272
7551,5/23/2021,7264.0,Folding Bike,Road,1059.01,4.0,yes,Los Angeles,390,Credit Card,Online,46.0,Male,4236.04,211.80200000000002
7552,2/6/2023,2739.0,Hybrid Bike,Hybrid,3811.74,5.0,no,Chicago,659,Credit Card,Online,45.0,Female,19058.699999999997,952.935
